date,actual_return,normal_var,normal_cvar,normal_breach,student_t_var,student_t_cvar,student_t_breach,historical_var,historical_cvar,historical_breach
2022-08-04,0.0073991820947072,-0.10718409360517689,-0.13268080214377395,False,-0.1041610967729547,-0.13693709909823507,False,-0.10086657447268446,-0.14149680308922588,False
2022-08-05,0.0435973052556184,-0.10693833829906706,-0.13242157700115337,False,-0.10382074990956369,-0.13672581659885377,False,-0.10086657447268446,-0.14149680308922588,False
2022-08-06,-0.0125041759528361,-0.10635857650808936,-0.13181323738414674,False,-0.10309774502337012,-0.1361676646615283,False,-0.10086657447268446,-0.14149680308922588,False
2022-08-07,0.0136021515317317,-0.10643188812671435,-0.1318842305315648,False,-0.10319719390748641,-0.13626688239416848,False,-0.10086657447268446,-0.14149680308922588,False
2022-08-08,0.0378163788945115,-0.10644403886103519,-0.13187439325574352,False,-0.10318522596522371,-0.13638084418457297,False,-0.10086657447268446,-0.14149680308922588,False
2022-08-09,-0.0435702233046614,-0.10643835750986254,-0.1318872561420309,False,-0.10320187413132517,-0.1362921812597844,False,-0.10086657447268446,-0.14149680308922588,False
2022-08-10,0.0481911112027041,-0.10672866872957283,-0.1321861499883324,False,-0.10359653467157695,-0.13657970832123134,False,-0.10086657447268446,-0.14149680308922588,False
2022-08-11,0.0107040280811236,-0.10650960668815308,-0.13186279049340818,False,-0.10325409865418403,-0.13624380845616776,False,-0.10086657447268446,-0.14149680308922588,False
2022-08-12,0.0570269828818878,-0.10652205934589772,-0.13187096557213093,False,-0.10326584983322236,-0.13628200492830236,False,-0.10086657447268446,-0.14149680308922588,False
2022-08-13,0.0250631209787509,-0.1056093494171142,-0.13088707838329586,False,-0.10224594094461242,-0.13534281348454263,False,-0.09888807324333895,-0.1412864884016445,False
2022-08-14,-0.0343304194092978,-0.10526726702026126,-0.13053275128377456,False,-0.10177982646134247,-0.13501466185167044,False,-0.09888807324333895,-0.1412864884016445,False
2022-08-15,-0.0246428565156857,-0.105328675478035,-0.13060030663995428,False,-0.10186851059553137,-0.13504854819534218,False,-0.09888807324333895,-0.1412864884016445,False
2022-08-16,-0.015277412835118,-0.10540454582495176,-0.13068077863689675,False,-0.10197867491121868,-0.13510662822462438,False,-0.09888807324333895,-0.1412864884016445,False
2022-08-17,-0.0659811136785693,-0.1053867255057951,-0.1306619054899248,False,-0.10195289932665208,-0.13509297986701696,False,-0.09888807324333895,-0.1412864884016445,False
2022-08-18,-0.0214602562355904,-0.10588643510397361,-0.13120098003182049,False,-0.10261800685470582,-0.13550544174920637,False,-0.09888807324333895,-0.1412864884016445,False
2022-08-19,-0.0969791863362452,-0.10546841037221147,-0.13072728292565824,False,-0.10207319227133133,-0.1352505935910251,False,-0.09888807324333895,-0.1412864884016445,False
2022-08-20,-0.0174407295390408,-0.10573684224661481,-0.1310425418877607,False,-0.10234154892764045,-0.13552131539129134,False,-0.09888807324333895,-0.1412864884016445,False
2022-08-21,0.0351962310790668,-0.10585838955725076,-0.131153689169721,False,-0.10249873635972707,-0.13572282943472505,False,-0.09888807324333895,-0.1412864884016445,False
2022-08-22,-0.02941065770756,-0.10583377096578962,-0.13114964526659686,False,-0.10249134441112903,-0.13559312084651248,False,-0.09888807324333895,-0.1412864884016445,False
2022-08-23,0.0048332395068672,-0.10494215923006804,-0.13011376294772636,False,-0.10152101658536766,-0.1348025525398012,False,-0.09806611740059355,-0.14030887227736621,False
2022-08-24,-0.019499053652424,-0.10487885085174631,-0.1300514739208163,False,-0.10143268141153855,-0.1347202284652342,False,-0.09806611740059355,-0.14030887227736621,False
2022-08-25,0.0102042970025833,-0.1042128115109332,-0.12904432480267497,False,-0.10065451446762065,-0.13314552782141686,False,-0.09806611740059355,-0.14030887227736621,False
